0.01,0.4642144978276462335586244382
0.02,0.5219117093354549279820184839
0.03,0.5338584018553234034574861609
0.04,0.5363094365919828010517626612
0.05,0.5358025981148995866356407858
0.06,0.5342167834302277088173384147
0.07,0.5322322181944292848396387960
0.08,0.5301290153754517537549686234
0.09,0.5280306665605093632487046612
0.10,0.5259926594655218507926449782
0.11,0.5240387924708871257916701221
0.12,0.5221774722478153587238379789
0.13,0.5204094648680092209428050810
0.14,0.5187318097005024559462571492
0.15,0.5171397948677578625107925463
0.16,0.5156280256669609497724064976
0.17,0.5141909859499564512112899030
0.18,0.5128232863436912653014012433
0.19,0.5115198677060690724161326458
0.20,0.5102760164940438595162603820
0.21,0.5090873926068719461027306633
0.22,0.5079500215255336815046841399
0.23,0.5068602743477444012805758995
0.24,0.5058148423298373270900978800
0.25,0.5048107096647513261629928125
0.26,0.5042233199298053823463707645
0.27,0.5036719909412955648792794016
0.28,0.5031544239107325422369570045
0.29,0.5026684924316636811122802428
0.30,0.5022122691929359218208652373
0.31,0.5017840318958167637115515677
0.32,0.5013821186784039325663863182
0.33,0.5010050784252693175758799695
0.34,0.5006515351019381152183000226
0.35,0.5003201766535559680472438126
0.36,0.5000098272479257124105171950
0.37,0.4997194179112883188337831899
0.38,0.4994479685159695289716346083
0.39,0.4991944772146800775128198521
0.40,0.4989581211855076396189749372
0.41,0.4987380852549342473253799397
0.42,0.4985335469910886463436507727
0.43,0.4983438569525966185063629581
0.44,0.4981683292260491992311534691
0.45,0.4980063198566171732276252942
0.46,0.4978572851018073062468736611
0.47,0.4977206551889034099389176371
0.48,0.4975959217844889025412616921
0.49,0.4974825619375485116197812921
0.50,0.4973801669698436069838448155
0.51,0.4972882843312422547713886351
0.52,0.4972064855893950374909250067
0.53,0.4971344263162662155769893563
0.54,0.4970828768917468555185842030
0.55,0.4974172609843185811388983518
0.56,0.4977517562434046518965936919
0.57,0.4980863417957971271244065390
0.58,0.4984209967701031491093324790
0.59,0.4987557619017780043079900612
0.60,0.4990906163230232022710745554
0.61,0.5001099301567303244627690208
0.62,0.5011047932765126979419496332
0.63,0.5020997036281001610077483072
0.64,0.5030947224907919097739251670
0.65,0.5040898495405703058876431158
0.66,0.5050850433851063600983196063
0.67,0.5060803037038052857199250391
0.68,0.5070756917828127132507153718
0.69,0.5080711456998641820480733813
0.70,0.5090666856744273372391512115
0.71,0.5100623113926136474685800899
0.72,0.5110580225421823418910008419
0.73,0.5120538188125291928148980248
0.74,0.5130497204296916837460112788
0.75,0.5140456654812594960841642079
0.76,0.5150417152665169060339069252
0.77,0.5160378694812970849574402499
0.78,0.5170340867529824897908249639
0.79,0.5180303667805576562352439808
0.80,0.5190267708696142823258541174
0.81,0.5200231960471718269346750144
0.82,0.5210197652269569200230224589
0.83,0.5220164165090872633280469492
0.84,0.5230131496002468980725306777
0.85,0.5240099642086274469354304290
0.86,0.5250068600439204587974733888
0.87,0.5260038368173050603341104402
0.88,0.5270008942414397007611119726
0.89,0.5279978266803000512624744417
0.90,0.5289950445497771670742860577
0.91,0.532592210852716
0.92,0.543383709761531
0.93,0.565728311154578
0.94,0.594230265577447
0.95,0.622732220000317
0.96,0.651234174423186
0.97,0.679736128846056
0.98,0.708238083268926
0.99,0.736740037691795
1.00,0.765241992114665
1.01,0.793743946537534
1.02,0.822245900960404
1.03,0.850747855383274
1.04,0.879249809806143
1.05,0.9077517642290128223942010936
1.06,0.9116932278904096407700231089
1.07,0.9158637895912107416337824626
1.08,0.9202579882668953931798202858
1.09,0.9248715448541494469007260046
1.10,0.9297004852417392564151119079
1.11,0.9347419096163618003448278573
1.12,0.9399931937108496593044468688
1.13,0.9454519126184318197602050714
1.14,0.9503705213998465154138178639
1.15,0.9486668451214569845145215512
1.16,0.9462637002877680816197365341
1.17,0.9439936483536147791388415320
1.18,0.9418652670862613769266571901
1.19,0.9396995776473445276912762024
1.20,0.9372247269242801934162922080
1.21,0.9348469614909719467109681479
1.22,0.9325547715506149255222653570
1.23,0.9303381692156592878045151799
1.24,0.9281889473882735666910237805
1.25,0.9260997507675794232534116534
1.26,0.9240641684136597098929226936
1.27,0.9220768819425989503733106182
1.28,0.9201330353740674011324908939
1.29,0.9182284397162210217687280553
1.30,0.9163589824845851841395790210
1.31,0.9145216658236105960881342673
1.32,0.9127133490486725904063836576
1.33,0.9109314976229171947792125600
1.34,0.9091734447390852605542955611
1.35,0.9074372607317413598635696608
1.36,0.9057209221670620097546629386
1.37,0.9040225874413272637548519860
1.38,0.9023408756217543558484476243
1.39,0.9006742541569940756750563410
1.40,0.8990213139759282887567713268
1.41,0.8973808596184194426635022199
1.42,0.8957518041177442856570323022
1.43,0.8941333514067553692872572719
1.44,0.8925244792620175474982046335
1.45,0.8909243607490801869204329304
1.46,0.8893321164187657639713516487
1.47,0.8877471372856702986390285627
1.48,0.8861689785693331973851187634
1.49,0.8845968353492828454022190869
1.50,0.8830302519106796544114338027
1.51,0.8814687206707202735411185640
1.52,0.8799118665409165435923291129
1.53,0.8783592531146511679951543130
1.54,0.8768103767895614650820301513
1.55,0.8752651669555302025256336594
1.56,0.8737230754176625840596297331
1.57,0.8721840826508938562942740883
1.58,0.8706476879158162247447670713
1.59,0.8691137229270265167956608391
1.60,0.8675820247373123245962651109
1.61,0.8660524596202183605937219632
1.62,0.8645247042332401043128360116
1.63,0.8629987564835647515850778810
1.64,0.8614743225632015792599043040
1.65,0.8599513252977883195329216130
1.66,0.8584298006762065231738843583
1.67,0.8569094883397694291240338316
1.68,0.8553903502314866284238511583
1.69,0.8538723461816124545039900503
1.70,0.8523553543605724060251750717
1.71,0.8508392519638847997747683495
1.72,0.8493241289819042202308162453
1.73,0.8478098833421204824881702296
1.74,0.8462964146442097316130893826
1.75,0.8447839295830522834109186649
1.76,0.8432720431871189228258928987
1.77,0.8417610692109739542948627914
1.78,0.8402507325145394411043401289
1.79,0.8387412577874478737804344002
1.80,0.8372324729295841726416518076
1.81,0.8357244121053454558660459950
1.82,0.8342172069796849032747601293
1.83,0.8327106982029289809336012823
1.84,0.8312049266903668875372928584
1.85,0.8297000319682728085083932025
1.86,0.8281958584030940794666700179
1.87,0.8266924532497751473182799963
1.88,0.8251898633633189790275899890
1.89,0.8236882351532402537658557065
1.90,0.8221875203731949651646162655
1.91,0.8206876684742671366736838427
1.92,0.8191887295222338527020528433
1.93,0.8176907568679989464398461670
1.94,0.8161937027063810797672398269
1.95,0.8146977180740076476243900099
1.96,0.8132027568653201267228634128
1.97,0.8117088715945056610896417350
1.98,0.8102161160126366269852738043
1.99,0.8087243410869814272590116680
2.00,0.8072338027170996189157204618
2.01,0.8059462811350835631664884982
2.02,0.8046528284278240748994162152
2.03,0.8033630303098125894343507945
2.04,0.8020767151175319609741398872
2.05,0.8007939080577671521828278334
2.06,0.7995145395576117713351785691
2.07,0.7982388379251752842043600041
2.08,0.7969666317075343113000822921
2.09,0.7956980484860251245880353969
2.10,0.7944330204553895378362442231
2.11,0.7931714752639702620519405691
2.12,0.7919135416736411323598187010
2.13,0.7906592505106560650527389475
2.14,0.7894085312955359654086937962
2.15,0.7881614112113220679667820186
2.16,0.7869180193373721269497608215
2.17,0.7856780854572811601644594234
2.18,0.7844419379349099667668948345
2.19,0.7832095037406898020952481915
2.20,0.7819806114515286572742839586
2.21,0.7807553871883517476777018139
2.22,0.7795339576087989963984745615
2.23,0.7783160498271145555804455410
2.24,0.7771020894447694895461382847
2.25,0.7758917024583319058708317729
2.26,0.7746850124107011711640236761
2.27,0.7734820432271003554143856874
2.28,0.7722829200557261572254242664
2.29,0.7710874655698060733581391045
2.30,0.7698957000558767708337205194
2.31,0.7687078485194246242376675394
2.32,0.7675237299731295993057637171
2.33,0.7663432663022996038009148060
2.34,0.7651665769737255037355416901
2.35,0.7639936824875237414419352292
2.36,0.7628246992882732514669167416
2.37,0.7616593448808204118687298264
2.38,0.7604978410048953317231119574
2.39,0.7593401988465296022686263102
2.40,0.7581861387217293718809890206
2.41,0.7570360737571991453506939301
2.42,0.7558897196169193149851976882
2.43,0.7547470896895552521546036247
2.44,0.7536082982418541173601920318
2.45,0.7524733573017103782233536963
2.46,0.7513420782433127366774194134
2.47,0.7502146732824891790164499485
2.48,0.7490910539294700553477354340
2.49,0.7479711280672143921821435085
2.50,0.7468550073456894135768833203
2.51,0.7457426997973616352584209635
2.52,0.7446341128259224371881636759
2.53,0.7435292546204972466246242740
2.54,0.7424282326984450760864026252
2.55,0.7413308511456702531520423710
2.56,0.7402372176043472668078684398
2.57,0.7391473362979757502440103199
2.58,0.7380612108554918248503671498
2.59,0.7369787469843388303096474935
2.60,0.7358998457485528447692473237
2.61,0.7348248116142085377998628633
2.62,0.7337534457882994357650890273
2.63,0.7326856489166192256559563867
2.64,0.7316215236404646397373401869
2.65,0.7305610681711696506809947233
2.66,0.7295041827299141886352551999
2.67,0.7284509682017919006601406007
2.68,0.7274013211649984493210046085
2.69,0.7263553413834049493652155322
2.70,0.7253128243934659752291862302
